time	V(vc)	V(vdd)	V(vo)	V(vsw)
2.369412882076340e-005	1.517961e+001	6.000000e+000	1.537236e+001	1.619370e+001
2.369521188385054e-005	1.517965e+001	6.000000e+000	1.537237e+001	1.619371e+001
2.369697077298210e-005	1.517972e+001	6.000000e+000	1.537240e+001	1.619372e+001
2.369748222173611e-005	1.517974e+001	6.000000e+000	1.537241e+001	1.619372e+001
2.369850511924412e-005	1.517978e+001	6.000000e+000	1.537242e+001	1.619373e+001
2.369895420498407e-005	1.517979e+001	6.000000e+000	1.537243e+001	1.619373e+001
2.369985237646397e-005	1.517983e+001	6.000000e+000	1.537244e+001	1.619373e+001
2.369999999999890e-005	1.517983e+001	6.000000e+000	1.537244e+001	1.619374e+001
2.370029524706874e-005	1.517984e+001	6.000000e+000	1.537245e+001	1.619374e+001
2.370040950586041e-005	1.517985e+001	6.000000e+000	1.537245e+001	1.619374e+001
2.370063802344374e-005	1.517986e+001	6.000000e+000	1.537245e+001	1.619374e+001
2.370099999999924e-005	1.517987e+001	6.000000e+000	1.537246e+001	1.619374e+001
2.370103619765522e-005	1.517987e+001	6.000000e+000	1.537246e+001	1.619374e+001
2.370110859296632e-005	1.517988e+001	6.000000e+000	1.537246e+001	1.619374e+001
2.370125338358852e-005	1.517988e+001	6.000000e+000	1.537246e+001	1.619374e+001
2.370154296483379e-005	1.517989e+001	6.000000e+000	1.537247e+001	1.619374e+001
2.370199999999958e-005	1.517991e+001	6.000000e+000	1.537247e+001	1.619374e+001
2.370204570351607e-005	1.517991e+001	6.000000e+000	1.537247e+001	1.619374e+001
2.370213711054905e-005	1.517992e+001	6.000000e+000	1.537247e+001	1.619374e+001
2.370231992461589e-005	1.517992e+001	6.000000e+000	1.537248e+001	1.619374e+001
2.370268555274956e-005	1.517994e+001	6.000000e+000	1.537248e+001	1.619375e+001
2.370341680901604e-005	1.517997e+001	6.000000e+000	1.537249e+001	1.619375e+001
2.370487932154899e-005	1.518002e+001	6.000000e+000	1.537251e+001	1.619376e+001
2.370659226228269e-005	1.518009e+001	6.000000e+000	1.537254e+001	1.619377e+001
2.370882197009865e-005	1.518017e+001	6.000000e+000	1.537257e+001	1.619378e+001
2.371328138572968e-005	1.518034e+001	6.000000e+000	1.537263e+001	1.619380e+001
2.371793876440945e-005	1.518052e+001	6.000000e+000	1.537270e+001	1.619382e+001
2.372725352176811e-005	1.518088e+001	6.000000e+000	1.537283e+001	1.619387e+001
2.374407859313983e-005	1.518153e+001	6.000000e+000	1.537307e+001	1.619395e+001
2.377772873588327e-005	1.518281e+001	6.000000e+000	1.537353e+001	1.619410e+001
2.384502902136928e-005	1.518536e+001	6.000000e+000	1.537445e+001	1.619439e+001
2.397962959234216e-005	1.519038e+001	6.000000e+000	1.537621e+001	1.619490e+001
2.416520138209463e-005	1.519719e+001	6.000000e+000	1.537852e+001	1.619547e+001
2.434363102807920e-005	1.520359e+001	6.000000e+000	1.538061e+001	1.619588e+001
2.447701072100413e-005	1.520829e+001	6.000000e+000	1.538208e+001	1.619610e+001
2.454003930875501e-005	1.521048e+001	6.000000e+000	1.538274e+001	1.619617e+001
2.457969340584256e-005	1.521184e+001	6.000000e+000	1.538315e+001	1.619620e+001
2.460421016789016e-005	1.521268e+001	6.000000e+000	1.538340e+001	1.619621e+001
2.462050424989308e-005	1.521324e+001	6.000000e+000	1.538356e+001	1.619622e+001
2.463472225775875e-005	1.521372e+001	6.000000e+000	1.538370e+001	1.619624e+001
2.465095490398941e-005	1.521427e+001	6.000000e+000	1.538387e+001	1.619625e+001
2.466073854851241e-005	1.521461e+001	6.000000e+000	1.538397e+001	1.619625e+001
2.467398143392915e-005	1.521505e+001	6.000000e+000	1.538410e+001	1.619626e+001
2.468542301427030e-005	1.521544e+001	6.000000e+000	1.538422e+001	1.619627e+001
2.469652318373879e-005	1.521581e+001	6.000000e+000	1.538433e+001	1.619628e+001
2.471222947488406e-005	1.521634e+001	6.000000e+000	1.538449e+001	1.619630e+001
2.472477062072636e-005	1.521677e+001	6.000000e+000	1.538465e+001	1.619636e+001
2.473234857938884e-005	1.521702e+001	6.000000e+000	1.538482e+001	1.619649e+001
2.474248947116446e-005	1.521736e+001	6.000000e+000	1.538512e+001	1.619675e+001
2.475205932906972e-005	1.521768e+001	6.000000e+000	1.538538e+001	1.619699e+001
2.476103825071845e-005	1.521798e+001	6.000000e+000	1.538562e+001	1.619720e+001
2.477715037485419e-005	1.521852e+001	6.000000e+000	1.538603e+001	1.619757e+001
2.480223055506461e-005	1.521936e+001	6.000000e+000	1.538663e+001	1.619806e+001
2.484472222896890e-005	1.522078e+001	6.000000e+000	1.538755e+001	1.619880e+001
2.489315862127216e-005	1.522218e+001	6.000000e+000	1.523341e+001	1.599589e+001
2.490683322413020e-005	1.522210e+001	6.000000e+000	1.490086e+001	1.550298e+001
2.491388343685719e-005	1.522168e+001	6.000000e+000	1.498031e+001	1.429282e+001
2.491556270593168e-005	1.522158e+001	6.000000e+000	1.506437e+001	1.352285e+001
2.491721440112549e-005	1.522153e+001	6.000000e+000	1.507515e+001	1.276904e+001
2.491814077088244e-005	1.522151e+001	6.000000e+000	1.508521e+001	1.251587e+001
2.491889876357623e-005	1.522149e+001	6.000000e+000	1.507001e+001	1.231184e+001
2.491931094735726e-005	1.522148e+001	6.000000e+000	1.510856e+001	1.220331e+001
2.491949517582047e-005	1.522147e+001	6.000000e+000	1.505867e+001	1.215203e+001
2.491958533967342e-005	1.522147e+001	6.000000e+000	1.508280e+001	1.212899e+001
2.491964007947899e-005	1.522147e+001	6.000000e+000	1.509477e+001	1.211487e+001
2.491968607995065e-005	1.522147e+001	6.000000e+000	1.507881e+001	1.210197e+001
2.491973548663859e-005	1.522147e+001	6.000000e+000	1.508353e+001	1.208895e+001
2.491979538184284e-005	1.522146e+001	6.000000e+000	1.508284e+001	1.207292e+001
2.491991488499500e-005	1.522146e+001	6.000000e+000	1.508301e+001	1.204103e+001
2.492015389129933e-005	1.522145e+001	6.000000e+000	1.508301e+001	1.197730e+001
2.492063190390886e-005	1.522144e+001	6.000000e+000	1.508307e+001	1.185023e+001
2.492158792912706e-005	1.522141e+001	6.000000e+000	1.508317e+001	1.159785e+001
2.492349997956344e-005	1.522136e+001	6.000000e+000	1.508335e+001	1.110173e+001
2.492732408043621e-005	1.522126e+001	6.000000e+000	1.508365e+001	1.015403e+001
2.493497228218174e-005	1.522105e+001	6.000000e+000	1.508410e+001	8.466473e+000
2.494786713977577e-005	1.522069e+001	6.000000e+000	1.508461e+001	6.204798e+000
2.496145034239748e-005	1.522033e+001	6.000000e+000	1.508492e+001	4.499697e+000
2.496741874111197e-005	1.522016e+001	6.000000e+000	1.508498e+001	4.002476e+000
2.497109723854137e-005	1.522006e+001	6.000000e+000	1.508499e+001	3.789026e+000
2.497237729982664e-005	1.522003e+001	6.000000e+000	1.508499e+001	3.727441e+000
2.497289545911642e-005	1.522002e+001	6.000000e+000	1.508498e+001	3.704854e+000
2.497314421469332e-005	1.522001e+001	6.000000e+000	1.508498e+001	3.694380e+000
2.497342777559811e-005	1.522000e+001	6.000000e+000	1.508498e+001	3.682723e+000
2.497369721928336e-005	1.521999e+001	6.000000e+000	1.508499e+001	3.671976e+000
2.497384803518306e-005	1.521999e+001	6.000000e+000	1.508499e+001	3.666158e+000
2.497398715071205e-005	1.521999e+001	6.000000e+000	1.508500e+001	3.660989e+000
2.497416046278941e-005	1.521998e+001	6.000000e+000	1.508502e+001	3.654891e+000
2.497431723239105e-005	1.521998e+001	6.000000e+000	1.508504e+001	3.649841e+000
2.497454836280447e-005	1.521997e+001	6.000000e+000	1.508507e+001	3.643306e+000
2.497479104956752e-005	1.521996e+001	6.000000e+000	1.508509e+001	3.637618e+000
2.497527642309448e-005	1.521995e+001	6.000000e+000	1.508512e+001	3.628343e+000
2.497582173122560e-005	1.521994e+001	6.000000e+000	1.508511e+001	3.619081e+000
2.497650782201741e-005	1.521992e+001	6.000000e+000	1.508509e+001	3.607450e+000
2.497786981338259e-005	1.521988e+001	6.000000e+000	1.508502e+001	3.580703e+000
2.497950997570279e-005	1.521984e+001	6.000000e+000	1.508490e+001	3.537905e+000
2.498102746907593e-005	1.521980e+001	6.000000e+000	1.508479e+001	3.484364e+000
2.498280595087093e-005	1.521975e+001	6.000000e+000	1.508471e+001	3.409542e+000
2.498474268312727e-005	1.521970e+001	6.000000e+000	1.508465e+001	3.322957e+000
2.498704705521972e-005	1.521963e+001	6.000000e+000	1.508458e+001	3.216605e+000
2.499165579940461e-005	1.521951e+001	6.000000e+000	1.508444e+001	2.996482e+000
2.499810389232273e-005	1.521933e+001	6.000000e+000	1.508426e+001	2.673045e+000
2.501100007815810e-005	1.521899e+001	6.000000e+000	1.508389e+001	1.982311e+000
2.502663450976942e-005	1.521856e+001	6.000000e+000	1.508345e+001	1.089068e+000
2.503491071199210e-005	1.521834e+001	6.000000e+000	1.508321e+001	5.888804e-001
2.503949286904606e-005	1.521822e+001	6.000000e+000	1.508315e+001	3.121351e-001
2.504179946533156e-005	1.521815e+001	6.000000e+000	1.508322e+001	1.966681e-001
2.504319168276405e-005	1.521812e+001	6.000000e+000	1.508329e+001	1.536433e-001
2.504496167353258e-005	1.521807e+001	6.000000e+000	1.508331e+001	1.242406e-001
2.504634023077924e-005	1.521803e+001	6.000000e+000	1.508330e+001	1.096233e-001
2.504785754403691e-005	1.521799e+001	6.000000e+000	1.508327e+001	9.875509e-002
2.505019589436712e-005	1.521793e+001	6.000000e+000	1.508323e+001	8.705757e-002
2.505304981904443e-005	1.521785e+001	6.000000e+000	1.508316e+001	7.717222e-002
2.505624787931936e-005	1.521776e+001	6.000000e+000	1.508308e+001	6.967717e-002
2.506048296912252e-005	1.521765e+001	6.000000e+000	1.508297e+001	6.296825e-002
2.506549617328508e-005	1.521752e+001	6.000000e+000	1.508284e+001	5.761885e-002
2.507235039246429e-005	1.521733e+001	6.000000e+000	1.508266e+001	5.275281e-002
2.508004618088835e-005	1.521712e+001	6.000000e+000	1.508246e+001	4.915229e-002
2.509164382006289e-005	1.521681e+001	6.000000e+000	1.508215e+001	4.562803e-002
2.510391914686567e-005	1.521648e+001	6.000000e+000	1.508182e+001	4.321733e-002
2.512459485333029e-005	1.521592e+001	6.000000e+000	1.508127e+001	4.065426e-002
2.514503114825137e-005	1.521537e+001	6.000000e+000	1.508072e+001	3.902829e-002
2.517996295737200e-005	1.521443e+001	6.000000e+000	1.507979e+001	3.726156e-002
2.521632784890666e-005	1.521345e+001	6.000000e+000	1.507882e+001	3.594720e-002
2.524967046028340e-005	1.521256e+001	6.000000e+000	1.507793e+001	3.499064e-002
2.528841909246390e-005	1.521151e+001	6.000000e+000	1.507690e+001	3.401449e-002
2.532818933585930e-005	1.521044e+001	6.000000e+000	1.507584e+001	3.311626e-002
2.534917261427620e-005	1.520988e+001	6.000000e+000	1.507528e+001	3.270510e-002
2.537435521475680e-005	1.520920e+001	6.000000e+000	1.507460e+001	3.228624e-002
2.540149143816315e-005	1.520847e+001	6.000000e+000	1.507388e+001	3.191046e-002
2.544740744443892e-005	1.520723e+001	6.000000e+000	1.507266e+001	3.140297e-002
2.549069375844346e-005	1.520607e+001	6.000000e+000	1.507150e+001	3.103836e-002
2.554337787189897e-005	1.520465e+001	6.000000e+000	1.507010e+001	3.072109e-002
2.559888834427829e-005	1.520316e+001	6.000000e+000	1.506861e+001	3.049090e-002
2.565765730622345e-005	1.520158e+001	6.000000e+000	1.506705e+001	3.033351e-002
2.571131324849083e-005	1.520013e+001	6.000000e+000	1.506562e+001	3.024797e-002
2.576893939327824e-005	1.519858e+001	6.000000e+000	1.506408e+001	3.020178e-002
2.582772564817173e-005	1.519700e+001	6.000000e+000	1.506251e+001	3.018892e-002
2.590061967686335e-005	1.519504e+001	6.000000e+000	1.506057e+001	3.020566e-002
2.598018794319583e-005	1.519290e+001	6.000000e+000	1.505845e+001	3.024992e-002
2.606252078164034e-005	1.519069e+001	6.000000e+000	1.505626e+001	3.031473e-002
2.613969782809620e-005	1.518861e+001	6.000000e+000	1.505420e+001	3.038699e-002
2.621693480728011e-005	1.518653e+001	6.000000e+000	1.505214e+001	3.046649e-002
2.629288984400385e-005	1.518449e+001	6.000000e+000	1.505012e+001	3.054906e-002
2.636934379234967e-005	1.518244e+001	6.000000e+000	1.504808e+001	3.063503e-002
2.644533942180484e-005	1.518040e+001	6.000000e+000	1.504606e+001	3.072235e-002
2.652033993543433e-005	1.517838e+001	6.000000e+000	1.504406e+001	3.080976e-002
2.659615576188022e-005	1.517634e+001	6.000000e+000	1.504204e+001	3.089898e-002
2.666923832903966e-005	1.517438e+001	6.000000e+000	1.504010e+001	3.098557e-002
2.675893732816039e-005	1.517197e+001	6.000000e+000	1.503771e+001	3.109238e-002
2.685339712897149e-005	1.516944e+001	6.000000e+000	1.503519e+001	3.120531e-002
2.698037545320262e-005	1.516603e+001	6.000000e+000	1.503182e+001	3.135758e-002
2.712107196469176e-005	1.516225e+001	6.000000e+000	1.502807e+001	3.152672e-002
2.732521145734808e-005	1.515678e+001	6.000000e+000	1.502264e+001	3.177254e-002
2.758340027987204e-005	1.514985e+001	6.000000e+000	1.501578e+001	3.208382e-002
2.802599900755820e-005	1.513799e+001	6.000000e+000	1.500402e+001	3.261763e-002
2.848999900755857e-005	1.512556e+001	6.000000e+000	1.499171e+001	3.317710e-002
2.895399900755893e-005	1.511315e+001	6.000000e+000	1.497940e+001	3.373614e-002
2.941799900755930e-005	1.510074e+001	6.000000e+000	1.496711e+001	3.429457e-002
2.988199900755967e-005	1.508834e+001	6.000000e+000	1.495482e+001	3.485233e-002
3.034599900756003e-005	1.507596e+001	6.000000e+000	1.494254e+001	3.540936e-002
3.080999900756040e-005	1.506358e+001	6.000000e+000	1.493028e+001	3.596564e-002
3.127399900756077e-005	1.505122e+001	6.000000e+000	1.491802e+001	3.652116e-002
3.173799900756114e-005	1.503886e+001	6.000000e+000	1.490577e+001	3.707591e-002
3.220199900756150e-005	1.502652e+001	6.000000e+000	1.489354e+001	3.762987e-002
3.266599900756187e-005	1.501418e+001	6.000000e+000	1.488131e+001	3.818304e-002
3.312999900756224e-005	1.500185e+001	6.000000e+000	1.486909e+001	3.873542e-002
3.359399900756260e-005	1.498954e+001	6.000000e+000	1.485689e+001	3.928700e-002
3.405799900756297e-005	1.497723e+001	6.000000e+000	1.484469e+001	3.983779e-002
3.452199900756334e-005	1.496494e+001	6.000000e+000	1.483251e+001	4.038778e-002
3.498599900756370e-005	1.495266e+001	6.000000e+000	1.482033e+001	4.093697e-002
3.544999900756407e-005	1.494038e+001	6.000000e+000	1.480816e+001	4.148535e-002
3.591399900756444e-005	1.492812e+001	6.000000e+000	1.479601e+001	4.203295e-002
3.637799900756480e-005	1.491586e+001	6.000000e+000	1.478386e+001	4.257974e-002
3.730599900756554e-005	1.489138e+001	6.000000e+000	1.475960e+001	4.367093e-002
3.823399900756627e-005	1.486694e+001	6.000000e+000	1.473538e+001	4.475893e-002
3.916199900756701e-005	1.484255e+001	6.000000e+000	1.471119e+001	4.584374e-002
4.008999900756774e-005	1.481819e+001	6.000000e+000	1.468705e+001	4.692538e-002
4.055399900756811e-005	1.480602e+001	6.000000e+000	1.467499e+001	4.746247e-002
4.055499900756845e-005	1.480599e+001	6.000000e+000	1.467497e+001	4.746487e-002
4.055699900756913e-005	1.480594e+001	6.000000e+000	1.467492e+001	4.746879e-002
4.055901454892968e-005	1.480589e+001	6.000000e+000	1.467486e+001	4.747088e-002
4.056129237662090e-005	1.480583e+001	6.000000e+000	1.467480e+001	4.747394e-002
4.056521444809318e-005	1.480573e+001	6.000000e+000	1.467470e+001	4.747820e-002
4.056953183376698e-005	1.480561e+001	6.000000e+000	1.467459e+001	4.748334e-002
4.057634826531466e-005	1.480543e+001	6.000000e+000	1.467441e+001	4.749112e-002
4.058756158925852e-005	1.480514e+001	6.000000e+000	1.467412e+001	4.750424e-002
4.060714957999315e-005	1.480463e+001	6.000000e+000	1.467361e+001	4.752694e-002
4.064282713771295e-005	1.480369e+001	6.000000e+000	1.467269e+001	4.756843e-002
4.071418225315340e-005	1.480182e+001	6.000000e+000	1.467083e+001	4.765129e-002
4.085689248403430e-005	1.479809e+001	6.000000e+000	1.466713e+001	4.781634e-002
4.085789248403464e-005	1.479806e+001	6.000000e+000	1.466710e+001	4.781782e-002
4.085989248403532e-005	1.479801e+001	6.000000e+000	1.466705e+001	4.782065e-002
4.086389248403669e-005	1.479790e+001	6.000000e+000	1.466695e+001	4.782517e-002
4.086755264439898e-005	1.479781e+001	6.000000e+000	1.466685e+001	4.782947e-002
4.087487296512270e-005	1.479761e+001	6.000000e+000	1.466666e+001	4.783789e-002
4.088796754823064e-005	1.479727e+001	6.000000e+000	1.466632e+001	4.785313e-002
4.091077743359484e-005	1.479667e+001	6.000000e+000	1.466573e+001	4.787959e-002
4.095461166292707e-005	1.479553e+001	6.000000e+000	1.466459e+001	4.793021e-002
4.095561166292741e-005	1.479550e+001	6.000000e+000	1.466457e+001	4.793149e-002
4.095761166292809e-005	1.479545e+001	6.000000e+000	1.466451e+001	4.793401e-002
4.096161166292946e-005	1.479534e+001	6.000000e+000	1.466441e+001	4.793859e-002
4.096608262444887e-005	1.479523e+001	6.000000e+000	1.466429e+001	4.794380e-002
4.097502454748683e-005	1.479499e+001	6.000000e+000	1.466406e+001	4.795417e-002
4.098211615392259e-005	1.479481e+001	6.000000e+000	1.466388e+001	4.796238e-002
4.098581678712784e-005	1.479471e+001	6.000000e+000	1.466378e+001	4.796667e-002
4.099321805353835e-005	1.479451e+001	6.000000e+000	1.466359e+001	4.797520e-002
4.099421805353869e-005	1.479449e+001	6.000000e+000	1.466356e+001	4.797639e-002
4.099621805353938e-005	1.479444e+001	6.000000e+000	1.466351e+001	4.797874e-002
4.099721805353972e-005	1.479441e+001	6.000000e+000	1.466349e+001	4.797992e-002
4.099799999999869e-005	1.479439e+001	6.000000e+000	1.466347e+001	4.798082e-002
4.099843610708143e-005	1.479438e+001	6.000000e+000	1.466346e+001	4.798132e-002
4.099912778583389e-005	1.479436e+001	6.000000e+000	1.466344e+001	4.798214e-002
4.099999999999937e-005	1.479434e+001	6.000000e+000	1.466341e+001	4.798280e-002
4.100000421112821e-005	1.479434e+001	6.000000e+000	1.466341e+001	4.798305e-002
4.100001263338590e-005	1.479434e+001	6.000000e+000	1.466341e+001	4.798319e-002
4.100002947790126e-005	1.479434e+001	6.000000e+000	1.466341e+001	4.798321e-002
4.100006316693199e-005	1.479434e+001	6.000000e+000	1.466341e+001	4.798327e-002
4.100011145768620e-005	1.479433e+001	6.000000e+000	1.466341e+001	4.798341e-002
4.100016885132726e-005	1.479433e+001	6.000000e+000	1.466341e+001	4.798363e-002
4.100023029850880e-005	1.479433e+001	6.000000e+000	1.466341e+001	4.798391e-002
4.100031482217378e-005	1.479433e+001	6.000000e+000	1.466341e+001	4.798434e-002
4.100042692192166e-005	1.479433e+001	6.000000e+000	1.466340e+001	4.798491e-002
4.100062943710337e-005	1.479432e+001	6.000000e+000	1.466340e+001	4.798587e-002
4.100099999999971e-005	1.479431e+001	6.000000e+000	1.466339e+001	4.798746e-002
4.100103705628917e-005	1.479431e+001	6.000000e+000	1.466339e+001	4.798756e-002
4.100111116886896e-005	1.479431e+001	6.000000e+000	1.466339e+001	4.798770e-002
4.100125939402767e-005	1.479430e+001	6.000000e+000	1.466338e+001	4.798777e-002
4.100138669367506e-005	1.479430e+001	6.000000e+000	1.466338e+001	4.798771e-002
4.100153190770770e-005	1.479430e+001	6.000000e+000	1.466337e+001	4.798763e-002
4.100176517873259e-005	1.479429e+001	6.000000e+000	1.466337e+001	4.798761e-002
4.100223172078150e-005	1.479428e+001	6.000000e+000	1.466336e+001	4.798783e-002
4.100266903735855e-005	1.479427e+001	6.000000e+000	1.466334e+001	4.798820e-002
4.100333174743894e-005	1.479425e+001	6.000000e+000	1.466333e+001	4.798889e-002
4.100413310202493e-005	1.479423e+001	6.000000e+000	1.466331e+001	4.798977e-002
4.100573581119690e-005	1.479419e+001	6.000000e+000	1.466327e+001	4.799154e-002
4.100862841032241e-005	1.479411e+001	6.000000e+000	1.466319e+001	4.799476e-002
4.101441360857341e-005	1.479396e+001	6.000000e+000	1.466304e+001	4.800120e-002
4.102031861484556e-005	1.479381e+001	6.000000e+000	1.466289e+001	4.800776e-002
4.102346164667082e-005	1.479372e+001	6.000000e+000	1.466280e+001	4.801118e-002
4.102528875174049e-005	1.479367e+001	6.000000e+000	1.466276e+001	4.801304e-002
4.102701191030771e-005	1.479363e+001	6.000000e+000	1.466271e+001	4.801453e-002
4.102812270868200e-005	1.479360e+001	6.000000e+000	1.466268e+001	4.801519e-002
4.102921860538091e-005	1.479357e+001	6.000000e+000	1.466266e+001	4.801540e-002
4.103011268406526e-005	1.479355e+001	6.000000e+000	1.466263e+001	4.801510e-002
4.103090700658361e-005	1.479353e+001	6.000000e+000	1.466261e+001	4.801425e-002
4.103168269873996e-005	1.479351e+001	6.000000e+000	1.466259e+001	4.801267e-002
4.103260396306520e-005	1.479348e+001	6.000000e+000	1.466257e+001	4.800964e-002
4.103343334440398e-005	1.479346e+001	6.000000e+000	1.466255e+001	4.800551e-002
4.103458317532109e-005	1.479343e+001	6.000000e+000	1.466252e+001	4.799724e-002
4.103591588683862e-005	1.479340e+001	6.000000e+000	1.466248e+001	4.798394e-002
4.103793273810795e-005	1.479334e+001	6.000000e+000	1.466243e+001	4.795781e-002
4.104084743596168e-005	1.479327e+001	6.000000e+000	1.466235e+001	4.791452e-002
4.104377377798802e-005	1.479319e+001	6.000000e+000	1.466228e+001	4.787020e-002
4.104673190873445e-005	1.479311e+001	6.000000e+000	1.466220e+001	4.782696e-002
4.104943980192191e-005	1.479304e+001	6.000000e+000	1.466213e+001	4.776082e-002
4.105100527027842e-005	1.479300e+001	6.000000e+000	1.466209e+001	4.761232e-002
4.105247653504902e-005	1.479296e+001	6.000000e+000	1.466205e+001	4.728704e-002
4.105402096609475e-005	1.479292e+001	6.000000e+000	1.466201e+001	4.683322e-002
4.105549463874481e-005	1.479288e+001	6.000000e+000	1.466197e+001	4.641345e-002
4.105727107686988e-005	1.479284e+001	6.000000e+000	1.466193e+001	4.596448e-002
4.105996988064842e-005	1.479277e+001	6.000000e+000	1.466186e+001	4.538018e-002
4.106259706146594e-005	1.479270e+001	6.000000e+000	1.466179e+001	4.490627e-002
4.106704656314103e-005	1.479258e+001	6.000000e+000	1.466167e+001	4.420913e-002
4.107237366669098e-005	1.479244e+001	6.000000e+000	1.466153e+001	4.346682e-002
4.108302787379174e-005	1.479216e+001	6.000000e+000	1.466126e+001	4.222360e-002
4.110054859396851e-005	1.479170e+001	6.000000e+000	1.466080e+001	4.074967e-002
4.112513866936628e-005	1.479106e+001	6.000000e+000	1.466017e+001	3.965831e-002
4.114285318745914e-005	1.479060e+001	6.000000e+000	1.465971e+001	3.959826e-002
4.115187327895405e-005	1.479036e+001	6.000000e+000	1.465947e+001	3.990623e-002
4.115606216419186e-005	1.479025e+001	6.000000e+000	1.465936e+001	4.016747e-002
4.116079511732543e-005	1.479013e+001	6.000000e+000	1.465924e+001	4.054018e-002
4.116367930110439e-005	1.479005e+001	6.000000e+000	1.465917e+001	4.079083e-002
4.116547662290186e-005	1.479000e+001	6.000000e+000	1.465912e+001	4.095547e-002
4.116823411099823e-005	1.478993e+001	6.000000e+000	1.465905e+001	4.121341e-002
4.117082759507069e-005	1.478986e+001	6.000000e+000	1.465898e+001	4.145915e-002
4.117437073132557e-005	1.478977e+001	6.000000e+000	1.465889e+001	4.179915e-002
4.117903634415568e-005	1.478965e+001	6.000000e+000	1.465877e+001	4.225270e-002
4.118393928026921e-005	1.478952e+001	6.000000e+000	1.465864e+001	4.273771e-002
4.119213391472719e-005	1.478931e+001	6.000000e+000	1.465843e+001	4.356798e-002
4.120092268617391e-005	1.478908e+001	6.000000e+000	1.465820e+001	4.449692e-002
4.121676117255831e-005	1.478866e+001	6.000000e+000	1.465779e+001	4.630456e-002
4.123679160755994e-005	1.478814e+001	6.000000e+000	1.465727e+001	4.904380e-002
4.127200572426326e-005	1.478722e+001	6.000000e+000	1.465636e+001	5.588256e-002
4.130604301366431e-005	1.478633e+001	6.000000e+000	1.465548e+001	6.694035e-002
4.132736382371754e-005	1.478577e+001	6.000000e+000	1.465493e+001	7.994132e-002
4.134103667187937e-005	1.478541e+001	6.000000e+000	1.465458e+001	9.565424e-002
4.135063994917254e-005	1.478516e+001	6.000000e+000	1.465434e+001	1.157266e-001
4.135798896117912e-005	1.478497e+001	6.000000e+000	1.465416e+001	1.431796e-001
4.136379190151224e-005	1.478481e+001	6.000000e+000	1.465404e+001	1.820507e-001
4.136843799173832e-005	1.478469e+001	6.000000e+000	1.465398e+001	2.407199e-001
4.137289463587972e-005	1.478458e+001	6.000000e+000	1.465393e+001	3.368679e-001
4.137751342435207e-005	1.478446e+001	6.000000e+000	1.465385e+001	4.698992e-001
4.138199900138254e-005	1.478434e+001	6.000000e+000	1.465373e+001	6.096889e-001
4.138691880185494e-005	1.478421e+001	6.000000e+000	1.465361e+001	7.631377e-001
4.139242769954886e-005	1.478407e+001	6.000000e+000	1.465347e+001	9.348013e-001
4.140128290503701e-005	1.478384e+001	6.000000e+000	1.465324e+001	1.210738e+000
4.141899331601331e-005	1.478337e+001	6.000000e+000	1.465278e+001	1.762221e+000
4.145441413796677e-005	1.478245e+001	6.000000e+000	1.465188e+001	2.864305e+000
4.146907782509243e-005	1.478206e+001	6.000000e+000	1.465151e+001	3.322404e+000
4.147738514415512e-005	1.478185e+001	6.000000e+000	1.465136e+001	3.598187e+000
4.148062521926611e-005	1.478176e+001	6.000000e+000	1.465129e+001	3.723650e+000
4.148194498968406e-005	1.478173e+001	6.000000e+000	1.465117e+001	3.774401e+000
4.148281177614437e-005	1.478171e+001	6.000000e+000	1.465108e+001	3.799288e+000
4.148337982153028e-005	1.478169e+001	6.000000e+000	1.465106e+001	3.812307e+000
4.148410990509419e-005	1.478167e+001	6.000000e+000	1.465107e+001	3.830140e+000
4.148490756524480e-005	1.478165e+001	6.000000e+000	1.465107e+001	3.851496e+000
4.148562968375909e-005	1.478163e+001	6.000000e+000	1.465105e+001	3.871497e+000
4.148634253247491e-005	1.478161e+001	6.000000e+000	1.465104e+001	3.891430e+000
4.148725076432921e-005	1.478159e+001	6.000000e+000	1.465102e+001	3.917436e+000
4.148826311570555e-005	1.478156e+001	6.000000e+000	1.465101e+001	3.947697e+000
4.148923802775508e-005	1.478154e+001	6.000000e+000	1.465100e+001	3.978362e+000
4.149019658894731e-005	1.478151e+001	6.000000e+000	1.465099e+001	4.010102e+000
4.149114059307738e-005	1.478149e+001	6.000000e+000	1.465098e+001	4.042986e+000
4.149209864118177e-005	1.478146e+001	6.000000e+000	1.465097e+001	4.078100e+000
4.149305218785482e-005	1.478144e+001	6.000000e+000	1.465096e+001	4.114864e+000
4.149401162611716e-005	1.478141e+001	6.000000e+000	1.465095e+001	4.153765e+000
4.149592267873106e-005	1.478136e+001	6.000000e+000	1.465094e+001	4.237285e+000
4.149687671259946e-005	1.478134e+001	6.000000e+000	1.465094e+001	4.282159e+000
4.149974541264173e-005	1.478126e+001	6.000000e+000	1.465093e+001	4.430915e+000
4.150261205273023e-005	1.478119e+001	6.000000e+000	1.465093e+001	4.602263e+000
4.150356836654396e-005	1.478116e+001	6.000000e+000	1.465093e+001	4.664978e+000
4.150457815184794e-005	1.478114e+001	6.000000e+000	1.465094e+001	4.734540e+000
4.150577139869997e-005	1.478111e+001	6.000000e+000	1.465094e+001	4.821250e+000
4.150712228011104e-005	1.478107e+001	6.000000e+000	1.465095e+001	4.925536e+000
